amazon-order-id	merchant-order-id	purchase-date	last-updated-date	order-status	fulfillment-channel	sales-channel	order-channel	url	ship-service-level	product-name	sku	asin	item-status	quantity	currency	item-price	item-tax	shipping-price	shipping-tax	gift-wrap-price	gift-wrap-tax	item-promotion-discount	ship-promotion-discount	ship-city	ship-state	ship-postal-code	ship-country	promotion-ids 
249-9369515-1520653		2025-11-27T11:25:57+09:00	2025-11-27T13:51:03+09:00	Shipped	Merchant	Amazon.co.jp	WebsiteOrderChannel		NextDay	[&mellow] 超極暖 裏起毛インナー 厚手 裏起毛 インナー 長袖 黒 高密度 大きいサイズ レディース 防寒インナー 温活 ストレッチ インナー 防寒 下着 裏ボア カットソー トップス 無地 M/L/2L/3L(JP, アルファベット, 2XL, ブラック)	30718-D-01	B0FXBLB35Q	Shipped	2	JPY	3180.0	289.0								島根県	692-0012	JP	
250-8744740-6263810		2025-11-27T10:32:18+09:00	2025-11-28T17:51:06+09:00	Shipped	Merchant	Amazon.co.jp	WebsiteOrderChannel		NextDay	[&mellow] 超極暖 裏起毛インナー 厚手 裏起毛 インナー 長袖 黒 高密度 大きいサイズ レディース 防寒インナー 温活 ストレッチ インナー 防寒 下着 裏ボア カットソー トップス 無地 M/L/2L/3L (JP, アルファベット, M, ブラック)	30718-A-01	B0FXBHCT99	Shipped	1	JPY	1590.0	145.0								滋賀県	522-0043	JP	
249-9242274-7511000	249-9242274-7511000	2025-11-27T10:18:55+09:00	2025-11-28T17:16:15+09:00	Shipped	Amazon	Amazon.co.jp			Expedited	[&mellow] 開運 赤いパンツ 2枚セット レディース 綿混 ハイウエスト 綿ショーツ 温活 深履き 深め ショーツ 大き 	30815R-A-01	B0FM3JKLJ3	Shipped	1	JPY	1000.0	91.0								福島県	960-8164	JP	
503-4897310-1461425		2025-11-27T10:18:44+09:00	2025-11-27T13:48:27+09:00	Shipped	Merchant	Amazon.co.jp	WebsiteOrderChannel		NextDay	[&mellow] 超極暖 裏起毛インナー 厚手 裏起毛 インナー 長袖 黒 高密度 大きいサイズ レディース 防寒インナー 温活 ストレッチ インナー 防寒 下着 裏ボア カットソー トップス 無地 M/L/2L/3L (JP, アルファベット, M, ブラック)	30718-A-01	B0FXBHCT99	Shipped	2	JPY	3180.0	289.0								埼玉県	351-0005	JP	
249-1876490-3567036	249-1876490-3567036	2025-11-27T08:55:29+09:00	2025-11-28T16:35:45+09:00	Shipped	Amazon	Amazon.co.jp			Expedited	[&mellow] 温活ショーツ 5枚セット 綿ショーツ ハイウエスト レディース 深履き 深め 黒 パンツ 下着 冷え対策 イ 	30815-C-03	B0FLT6YN9K	Shipped	1	JPY	1898.0	173.0								新潟県	955-0823	JP	
249-4956788-3927811		2025-11-27T08:28:59+09:00	2025-11-27T13:48:59+09:00	Shipped	Merchant	Amazon.co.jp	WebsiteOrderChannel		NextDay	[&mellow] 超極暖 裏起毛インナー 厚手 裏起毛 インナー 長袖 黒 高密度 大きいサイズ レディース 防寒インナー 温活 ストレッチ インナー 防寒 下着 裏ボア カットソー トップス 無地 M/L/2L/3L(JP, アルファベット, 2XL, ブラック)	30718-D-01	B0FXBLB35Q	Shipped	2	JPY	3180.0	289.0								長野県	386-0406	JP	
249-5986857-3179869		2025-11-27T07:16:20+09:00	2025-11-29T00:34:55+09:00	Shipped	Merchant	Amazon.co.jp	WebsiteOrderChannel		Standard	[&mellow] 超極暖 裏起毛インナー 厚手 裏起毛 インナー 長袖 黒 高密度 大きいサイズ レディース 防寒インナー 温活 ストレッチ インナー 防寒 下着 裏ボア カットソー トップス 無地 M/L/2L/3L (JP, アルファベット, M, ブラック)	30718-A-01	B0FXBHCT99	Shipped	1	JPY	1590.0	145.0								沖縄県	904-0302	JP	
250-1114494-1053402	250-1114494-1053402	2025-11-27T06:16:27+09:00	2025-11-27T17:13:02+09:00	Shipped	Amazon	Amazon.co.jp			Expedited	[&mellow] ノンワイヤーブラセット シームレスブラ シームレスショーツ 脇高ブラ＆ショーツセット ふんわり谷間 	30902-A-01	B0FLXB3R46	Shipped	1	JPY	1798.0	163.0								岐阜県	509-3325	JP	
250-1114494-1053402	250-1114494-1053402	2025-11-27T06:16:27+09:00	2025-11-27T17:13:02+09:00	Shipped	Amazon	Amazon.co.jp			Expedited	[&mellow] ノンワイヤーブラセット シームレスブラ シームレスショーツ 脇高ブラ＆ショーツセット ふんわり谷間 	30902-A-05	B0FLXD591M	Shipped	1	JPY	1798.0	163.0								岐阜県	509-3325	JP	
250-1114494-1053402	250-1114494-1053402	2025-11-27T06:16:27+09:00	2025-11-27T17:13:02+09:00	Shipped	Amazon	Amazon.co.jp			Expedited	[&mellow] ノンワイヤーブラセット シームレスブラ シームレスショーツ 脇高ブラ＆ショーツセット ふんわり谷間 	30902-A-06	B0FLX9RD6B	Shipped	1	JPY	1798.0	163.0								岐阜県	509-3325	JP	
503-8687180-0387847	503-8687180-0387847	2025-11-27T05:29:14+09:00	2025-12-01T09:28:56+09:00	Shipped	Amazon	Amazon.co.jp			Expedited	[&mellow] レディース 赤いパンツ 2枚セット 綿 ハイウエスト レース付き 大きいサイズ 運気アップ 開運 パンツ イ	30817R-C-01	B0FM3HQB4L	Shipped	1	JPY	1198.0	109.0								京都府	606-8116	JP	
249-3599981-6395840		2025-11-27T05:09:45+09:00	2025-11-27T13:45:33+09:00	Shipped	Merchant	Amazon.co.jp	WebsiteOrderChannel		NextDay	[&mellow] 超極暖 裏起毛インナー 厚手 裏起毛 長袖 黒 高密度 裏起毛 インナー 大きいサイズ レディース 防寒インナー 温活 ストレッチ インナー 防寒 下着 裏ボア カットソー トップス 無地 M/L/2L/3L(JP, アルファベット, L, ブラック)	30718-B-01	B0FXBGCBBD	Shipped	1	JPY	1590.0	145.0								三重県	510-8017	JP	
250-4560641-7331005		2025-11-27T01:32:29+09:00	2025-11-27T13:45:48+09:00	Shipped	Merchant	Amazon.co.jp	WebsiteOrderChannel		NextDay	[&mellow] 超極暖 裏起毛インナー 厚手 裏起毛 インナー 長袖 黒 高密度 大きいサイズ レディース 防寒インナー 温活 ストレッチ インナー 防寒 下着 裏ボア カットソー トップス 無地 M/L/2L/3L(JP, アルファベット, 2XL, ブラック)	30718-D-01	B0FXBLB35Q	Shipped	1	JPY	1590.0	145.0								高知県	780-8028	JP	
503-1240597-4717453	503-1240597-4717453	2025-11-27T00:42:18+09:00	2025-11-27T10:14:48+09:00	Shipped	Amazon	Amazon.co.jp			Expedited	[&mellow] 開運 赤いパンツ 2枚セット レディース 綿混 ハイウエスト 綿ショーツ 温活 深履き 深め ショーツ 大き 	30815R-B-01	B0FM3H1Y97	Shipped	1	JPY	1000.0	91.0								Saitama-ken	367-0035	JP	
250-8578659-9979831		2025-11-27T00:30:50+09:00	2025-11-28T22:50:22+09:00	Shipped	Merchant	Amazon.co.jp	WebsiteOrderChannel		NextDay	[&mellow] 7枚セット シームレスショーツ レディース 深め ハイウエスト 無縫製 深履き 下着 クロッチ綿100％ シームレスパンツ シームレス 深め 吸汗速乾 通気性 食い込みにくい 大きいサイズ M L LL 3L 黒 インナー (JP, アルファベット, M, ブラック・ベージュ)	30827-A-02	B0G1HK7181	Shipped	1	JPY	2190.0	199.0								東京都	157-0072	JP	
250-1230905-6082251		2025-11-27T00:23:39+09:00	2025-11-27T13:37:51+09:00	Shipped	Merchant	Amazon.co.jp	WebsiteOrderChannel		NextDay	[&mellow] 7枚セット シームレスショーツ レディース 深め ハイウエスト 無縫製 深履き 下着 クロッチ綿100％ シームレスパンツ シームレス 深め 吸汗速乾 通気性 食い込みにくい 大きいサイズ M L LL 3L 黒 インナー (JP, アルファベット, M, ブラック・ベージュ)	30827-A-02	B0G1HK7181	Shipped	2	JPY	4380.0	398.0								長野県	398-0002	JP	
250-0688120-5190228		2025-11-27T00:19:09+09:00	2025-11-27T13:38:51+09:00	Shipped	Merchant	Amazon.co.jp	WebsiteOrderChannel		NextDay	[&mellow] 超極暖 裏起毛インナー 厚手 裏起毛 インナー 長袖 黒 高密度 大きいサイズ レディース 防寒インナー 温活 ストレッチ 防寒 下着 裏ボア カットソー トップス 無地 M/L/2L/3L(JP, アルファベット, XL, ブラック)	30718-C-01	B0FXBHGYZ4	Shipped	1	JPY	1590.0	145.0								茨城県	310-0846	JP	
249-4559909-5999862	249-4559909-5999862	2025-11-26T23:01:05+09:00	2025-11-27T05:03:26+09:00	Shipped	Amazon	Amazon.co.jp			Expedited	[&mellow] 開運 赤いパンツ 2枚セット レディース 綿混 ハイウエスト 綿ショーツ 温活 深履き 深め ショーツ 大き 	30815R-D-01	B0FM3JY1PK	Shipped	1	JPY	1000.0	91.0								千葉県	270-1515	JP	
250-6823246-6831049		2025-11-26T21:11:08+09:00	2025-11-27T12:00:31+09:00	Cancelled	Merchant	Amazon.co.jp	WebsiteOrderChannel		NextDay	[&mellow] 超極暖 裏起毛インナー 厚手 裏起毛 インナー 長袖 黒 高密度 大きいサイズ レディース 防寒インナー 温活 ストレッチ インナー 防寒 下着 裏ボア カットソー トップス 無地 M/L/2L/3L (JP, アルファベット, M, ブラック)	30718-A-01	B0FXBHCT99		0	JPY	1445.0	145.0								兵庫県	651-0092	JP	
503-4463746-3605461	503-4463746-3605461	2025-11-26T21:03:57+09:00	2025-11-28T18:09:01+09:00	Shipped	Amazon	Amazon.co.jp			Expedited	[&mellow] 開運 赤いパンツ 2枚セット レディース 綿混 ハイウエスト 綿ショーツ 温活 深履き 深め ショーツ 大き 	30815R-A-01	B0FM3JKLJ3	Shipped	1	JPY	1000.0	91.0								岡山県	708-0006	JP	
503-6928632-1471864	503-6928632-1471864	2025-11-26T20:45:18+09:00	2025-11-27T19:36:38+09:00	Shipped	Amazon	Amazon.co.jp			Expedited	[&mellow] 7枚セット シームレスショーツ レディース 深め ハイウエスト 無縫製 深履き 下着 クロッチ綿100％ シー 	30827-B-01	B0FSZTW711	Shipped	1	JPY	2190.0	199.0								青森県	030-0963	JP	
503-4569770-3009469		2025-11-26T20:23:16+09:00	2025-11-27T13:32:27+09:00	Shipped	Merchant	Amazon.co.jp	WebsiteOrderChannel		NextDay	[&mellow] 超極暖 裏起毛インナー 厚手 裏起毛 インナー 長袖 黒 高密度 大きいサイズ レディース 防寒インナー 温活 ストレッチ インナー 防寒 下着 裏ボア カットソー トップス 無地 M/L/2L/3L (JP, アルファベット, M, ブラック)	30718-A-01	B0FXBHCT99	Shipped	1	JPY	1590.0	145.0								長野県	386-0023	JP	
250-0972633-3233445	250-0972633-3233445	2025-11-26T20:03:36+09:00	2025-11-29T00:12:18+09:00	Shipped	Amazon	Amazon.co.jp			Expedited	[&mellow] 開運 赤いパンツ 2枚セット レディース 綿混 ハイウエスト 綿ショーツ 温活 深履き 深め ショーツ 大き 	30815R-C-01	B0FM3G5QMY	Shipped	1	JPY	1000.0	91.0								神奈川県	253-0085	JP	
249-4533401-1240636	249-4533401-1240636	2025-11-26T19:22:07+09:00	2025-11-27T06:03:58+09:00	Shipped	Amazon	Amazon.co.jp			Expedited	[&mellow] レディース 赤いパンツ 2枚セット 綿 ハイウエスト レース付き M/L/XL/2XL/3XL 大きいサイズ 運気アップ イ 	30817R-D-01	B0FM3MLC1J	Shipped	1	JPY	1198.0	109.0								北海道	006-0032	JP	
503-0255265-9653445	503-0255265-9653445	2025-11-26T18:30:12+09:00	2025-11-28T08:57:07+09:00	Shipped	Amazon	Amazon.co.jp			Expedited	[&mellow] 開運 赤いパンツ 2枚セット レディース 綿混 ハイウエスト 綿ショーツ 温活 深履き 深め ショーツ 大き 	30815R-B-01	B0FM3H1Y97	Shipped	1	JPY	1000.0	91.0								鹿児島県	891-2101	JP	
249-6752732-6883857	249-6752732-6883857	2025-11-26T17:57:24+09:00	2025-11-28T00:18:46+09:00	Shipped	Amazon	Amazon.co.jp			Expedited	[&mellow] 温活ショーツ 5枚セット 綿ショーツ ハイウエスト レディース 深履き 深め 黒 パンツ 下着 冷え対策 イ 	30815-A-01	B0FLTM2FRR	Shipped	1	JPY	1898.0	173.0								東京都	186-0005	JP	
250-2360257-3407046		2025-11-26T17:50:56+09:00	2025-11-27T13:32:26+09:00	Shipped	Merchant	Amazon.co.jp	WebsiteOrderChannel		NextDay	[&mellow] 超極暖 裏起毛インナー 厚手 裏起毛 長袖 黒 高密度 裏起毛 インナー 大きいサイズ レディース 防寒インナー 温活 ストレッチ インナー 防寒 下着 裏ボア カットソー トップス 無地 M/L/2L/3L(JP, アルファベット, L, ブラック)	30718-B-01	B0FXBGCBBD	Shipped	2	JPY	3180.0	289.0								埼玉県	334-0063	JP	
249-6855323-5011800	249-6855323-5011800	2025-11-26T17:11:47+09:00	2025-11-28T14:16:19+09:00	Shipped	Amazon	Amazon.co.jp			Expedited	[&mellow] レディース 赤いパンツ 2枚セット 綿 ハイウエスト レース付き 大きいサイズ 運気アップ 開運 パンツ イ	30817R-A-01	B0FM3FT5XB	Shipped	1	JPY	1198.0	109.0								京都府	621-0846	JP	
250-9955834-7854240		2025-11-26T17:07:24+09:00	2025-11-27T13:27:54+09:00	Shipped	Merchant	Amazon.co.jp	WebsiteOrderChannel		NextDay	[&mellow] 超極暖 裏起毛インナー 厚手 裏起毛 インナー 長袖 黒 高密度 大きいサイズ レディース 防寒インナー 温活 ストレッチ インナー 防寒 下着 裏ボア カットソー トップス 無地 M/L/2L/3L (JP, アルファベット, M, ブラック)	30718-A-01	B0FXBHCT99	Shipped	1	JPY	1590.0	145.0								千葉県	274-0814	JP	
249-5637605-8775063	249-5637605-8775063	2025-11-26T16:59:09+09:00	2025-11-27T21:34:16+09:00	Shipped	Amazon	Amazon.co.jp			Expedited	[&mellow] 開運 赤いパンツ 2枚セット レディース 綿混 ハイウエスト 綿ショーツ 温活 深履き 深め ショーツ 大き 	30815R-B-01	B0FM3H1Y97	Shipped	1	JPY	1000.0	91.0								佐賀県	847-0041	JP	
250-5193600-7901439	250-5193600-7901439	2025-11-26T15:51:00+09:00	2025-12-03T06:06:52+09:00	Shipped	Amazon	Amazon.co.jp			Standard	[&mellow] レディース 赤いパンツ 2枚セット 綿 ハイウエスト レース付き 大きいサイズ 運気アップ 開運 パンツ イ	30817R-B-01	B0FM3KGFQF	Shipped	1	JPY	1198.0	109.0								山形県	992-0832	JP	
249-1868627-3478242	249-1868627-3478242	2025-11-26T15:29:32+09:00	2025-11-27T00:09:03+09:00	Shipped	Amazon	Amazon.co.jp			Expedited	[&mellow] 開運 赤いパンツ 2枚セット レディース 綿混 ハイウエスト 綿ショーツ 温活 深履き 深め ショーツ 大き 	30815R-B-01	B0FM3H1Y97	Shipped	1	JPY	1000.0	91.0								Niigata-ken	955-0097	JP	
249-3113742-4613405	249-3113742-4613405	2025-11-26T14:37:54+09:00	2025-11-27T14:01:38+09:00	Shipped	Amazon	Amazon.co.jp			Standard	[&mellow] 温活ショーツ 5枚セット 綿ショーツ ハイウエスト レディース 深履き 深め 黒 パンツ 下着 冷え対策 イ 	30815-C-03	B0FLT6YN9K	Shipped	1	JPY	1898.0	173.0								長崎県	817-0006	JP	
250-1816011-9172603		2025-11-26T14:07:30+09:00	2025-11-26T15:16:02+09:00	Shipped	Merchant	Amazon.co.jp	WebsiteOrderChannel		NextDay	[&mellow] 超極暖 裏起毛インナー 厚手 裏起毛 インナー 長袖 黒 高密度 大きいサイズ レディース 防寒インナー 温活 ストレッチ インナー 防寒 下着 裏ボア カットソー トップス 無地 M/L/2L/3L(JP, アルファベット, 2XL, ブラック)	30718-D-01	B0FXBLB35Q	Shipped	1	JPY	1590.0	145.0								大阪府	578-0931	JP	
503-1081855-4189410	503-1081855-4189410	2025-11-26T13:04:57+09:00	2025-11-27T17:14:49+09:00	Shipped	Amazon	Amazon.co.jp			Expedited	[&mellow] 開運 赤いパンツ 2枚セット レディース 綿混 ハイウエスト 綿ショーツ 温活 深履き 深め ショーツ 大き 	30815R-B-01	B0FM3H1Y97	Shipped	1	JPY	1000.0	91.0								千葉県	289-1205	JP	
249-5244395-7114201	249-5244395-7114201	2025-11-26T12:19:38+09:00	2025-11-28T02:10:02+09:00	Shipped	Amazon	Amazon.co.jp			Expedited	[&mellow] 7枚セット シームレスショーツ レディース 深め ハイウエスト 無縫製 深履き 下着 クロッチ綿100％ シー 	30827-A-01	B0FSZQLYR7	Shipped	1	JPY	2190.0	199.0								岡山県	700-0944	JP	
249-5485856-1469430	249-5485856-1469430	2025-11-26T12:17:37+09:00	2025-11-28T02:10:07+09:00	Shipped	Amazon	Amazon.co.jp			Expedited	[&mellow] 7枚セット シームレスショーツ レディース 深め ハイウエスト 無縫製 深履き 下着 クロッチ綿100％ シー 	30827-A-01	B0FSZQLYR7	Shipped	1	JPY	2190.0	199.0								岡山県	700-0944	JP	
249-5970115-5761457	249-5970115-5761457	2025-11-26T12:05:04+09:00	2025-12-23T02:16:50+09:00	Shipped	Amazon	Amazon.co.jp			Expedited	[&mellow] レディース 赤いパンツ 2枚セット 綿 ハイウエスト レース付き 大きいサイズ 運気アップ 開運 パンツ イ	30817R-A-01	B0FM3FT5XB	Shipped	1	JPY	1198.0	109.0								長崎県	857-0012	JP	
249-8876328-9631048		2025-11-26T11:58:52+09:00	2025-11-26T13:06:56+09:00	Shipped	Merchant	Amazon.co.jp	WebsiteOrderChannel		NextDay	[&mellow] 超極暖 裏起毛インナー 厚手 裏起毛 インナー 長袖 黒 高密度 大きいサイズ レディース 防寒インナー 温活 ストレッチ インナー 防寒 下着 裏ボア カットソー トップス 無地 M/L/2L/3L(JP, アルファベット, 2XL, ブラック)	30718-D-01	B0FXBLB35Q	Shipped	2	JPY	3180.0	289.0								岩手県	027-0083	JP	
249-9776615-7371022	249-9776615-7371022	2025-11-26T11:34:52+09:00	2025-12-09T22:44:56+09:00	Shipped	Amazon	Amazon.co.jp			Expedited	[&mellow] 開運 赤いパンツ 2枚セット レディース 綿混 ハイウエスト 綿ショーツ 温活 深履き 深め ショーツ 大き 	30815R-E-01	B0FM3GZKGK	Shipped	1	JPY	1000.0	91.0								兵庫県	662-0934	JP	
503-1379856-0827851	503-1379856-0827851	2025-11-26T11:09:54+09:00	2025-11-26T22:07:43+09:00	Shipped	Amazon	Amazon.co.jp			Expedited	[&mellow] 7枚セット シームレスショーツ レディース 深め ハイウエスト 無縫製 深履き 下着 クロッチ綿100％ シー 	30827-B-01	B0FSZTW711	Shipped	1	JPY	2190.0	199.0								和歌山県	640-8323	JP	
503-4442963-1102233	503-4442963-1102233	2025-11-26T10:38:49+09:00	2025-11-27T00:07:59+09:00	Shipped	Amazon	Amazon.co.jp			Expedited	[&mellow] 開運 赤いパンツ 2枚セット レディース 綿混 ハイウエスト 綿ショーツ 温活 深履き 深め ショーツ 大き 	30815R-A-01	B0FM3JKLJ3	Shipped	1	JPY	1000.0	91.0								宮城県	989-6136	JP	
250-7055088-5675811		2025-11-26T10:17:38+09:00	2025-11-26T15:19:39+09:00	Shipped	Merchant	Amazon.co.jp	WebsiteOrderChannel		NextDay	[&mellow] ズレないストラップレスブラ 落ちない 盛れる トップ 前後ホック 極厚パッド 谷間メイク 結婚式 ドレス用インナー ブラジャー チューブトップ バストアップ 脇高 紐なしブラ ストラップレスブラジャー 補助ストラップ付 (JP, アルファベット, XL, ブラック)	30923-D-03	B0FM3SR28M	Shipped	1	JPY	1598.0	145.0								神奈川県	226-0027	JP	
249-0546598-4810224		2025-11-26T08:54:50+09:00	2025-11-26T13:10:47+09:00	Shipped	Merchant	Amazon.co.jp	WebsiteOrderChannel		NextDay	[&mellow] 超極暖 裏起毛インナー 厚手 裏起毛 インナー 長袖 黒 高密度 大きいサイズ レディース 防寒インナー 温活 ストレッチ 防寒 下着 裏ボア カットソー トップス 無地 M/L/2L/3L(JP, アルファベット, XL, ブラック)	30718-C-01	B0FXBHGYZ4	Shipped	1	JPY	1590.0	144.0								鹿児島県	892-0871	JP	
249-0546598-4810224		2025-11-26T08:54:50+09:00	2025-11-26T13:10:47+09:00	Shipped	Merchant	Amazon.co.jp	WebsiteOrderChannel		NextDay	[&mellow] 超極暖 裏起毛インナー 厚手 裏起毛 長袖 黒 高密度 裏起毛 インナー 大きいサイズ レディース 防寒インナー 温活 ストレッチ インナー 防寒 下着 裏ボア カットソー トップス 無地 M/L/2L/3L(JP, アルファベット, L, ブラック)	30718-B-01	B0FXBGCBBD	Shipped	1	JPY	1590.0	145.0								鹿児島県	892-0871	JP	
249-1105465-2038249		2025-11-26T08:20:16+09:00	2025-11-27T02:18:06+09:00	Shipped	Merchant	Amazon.co.jp	WebsiteOrderChannel		NextDay	[&mellow] 超極暖 裏起毛インナー 厚手 裏起毛 長袖 黒 高密度 裏起毛 インナー 大きいサイズ レディース 防寒インナー 温活 ストレッチ インナー 防寒 下着 裏ボア カットソー トップス 無地 M/L/2L/3L(JP, アルファベット, L, ブラック)	30718-B-01	B0FXBGCBBD	Shipped	1	JPY	1590.0	145.0								鳥取県	680-0804	JP	
249-0664558-0022203	249-0664558-0022203	2025-11-26T07:38:10+09:00	2025-11-27T01:45:37+09:00	Shipped	Amazon	Amazon.co.jp			Expedited	[&mellow] 開運 赤いパンツ 2枚セット レディース 綿混 ハイウエスト 綿ショーツ 温活 深履き 深め ショーツ 大き 	30815R-E-01	B0FM3GZKGK	Shipped	1	JPY	1000.0	91.0								愛知県	489-0916	JP	
250-3795301-0382240		2025-11-26T07:22:28+09:00	2025-11-29T00:17:44+09:00	Shipped	Merchant	Amazon.co.jp	WebsiteOrderChannel		NextDay	[&mellow] 超極暖 裏起毛インナー 厚手 裏起毛 インナー 長袖 黒 高密度 大きいサイズ レディース 防寒インナー 温活 ストレッチ インナー 防寒 下着 裏ボア カットソー トップス 無地 M/L/2L/3L(JP, アルファベット, 2XL, ブラック)	30718-D-01	B0FXBLB35Q	Shipped	1	JPY	1590.0	145.0								東京都	105-0022	JP	
249-2405279-8228627		2025-11-26T07:13:42+09:00	2025-11-26T13:04:06+09:00	Shipped	Merchant	Amazon.co.jp	WebsiteOrderChannel		NextDay	[&mellow] 超極暖 裏起毛インナー 厚手 裏起毛 インナー 長袖 黒 高密度 大きいサイズ レディース 防寒インナー 温活 ストレッチ 防寒 下着 裏ボア カットソー トップス 無地 M/L/2L/3L(JP, アルファベット, XL, ブラック)	30718-C-01	B0FXBHGYZ4	Shipped	2	JPY	3180.0	289.0								東京都	198-0052	JP	
249-5132299-1527001		2025-11-26T05:44:20+09:00	2025-11-26T13:01:46+09:00	Shipped	Merchant	Amazon.co.jp	WebsiteOrderChannel		NextDay	[&mellow] 超極暖 裏起毛インナー 厚手 裏起毛 長袖 黒 高密度 裏起毛 インナー 大きいサイズ レディース 防寒インナー 温活 ストレッチ インナー 防寒 下着 裏ボア カットソー トップス 無地 M/L/2L/3L(JP, アルファベット, L, ブラック)	30718-B-01	B0FXBGCBBD	Shipped	1	JPY	1590.0	145.0								長崎県	859-1115	JP	
503-9415619-2863837		2025-11-26T04:46:35+09:00	2025-11-30T15:23:47+09:00	Shipped	Merchant	Amazon.co.jp	WebsiteOrderChannel		NextDay	[&mellow] カップ付きインナー ブラトップ アンダーゴムなし カップ付きタンクトップ レディース シームレスブラ アンダーゴムフリー 速乾 ストレッチ素材 インナー ノンワイヤー 大きいサイズ シームレス 防寒 保温 ノンワイヤーブラジャー(JP, アルファベット, 2XL, ベージュ)	30713-D-03	B0FTZ72STB	Shipped	1	JPY	1498.0	136.0								大阪府	595-0805	JP	
249-5700828-6607037	249-5700828-6607037	2025-11-25T23:28:20+09:00	2025-11-26T15:57:27+09:00	Shipped	Amazon	Amazon.co.jp			Expedited	[&mellow] 開運 赤いパンツ 2枚セット レディース 綿混 ハイウエスト 綿ショーツ 温活 深履き 深め ショーツ 大き 	30815R-D-01	B0FM3JY1PK	Shipped	1	JPY	1000.0	91.0								山形県	999-2244	JP	
249-5700828-6607037	249-5700828-6607037	2025-11-25T23:28:20+09:00	2025-11-26T15:57:27+09:00	Shipped	Amazon	Amazon.co.jp			Expedited	[&mellow] 開運 赤いパンツ 2枚セット レディース 綿混 ハイウエスト 綿ショーツ 温活 深履き 深め ショーツ 大き 	30815R-E-01	B0FM3GZKGK	Shipped	1	JPY	1000.0	91.0								山形県	999-2244	JP	
249-8643855-3352621	249-8643855-3352621	2025-11-25T23:19:44+09:00	2025-11-25T23:25:49+09:00	Cancelled	Amazon	Amazon.co.jp			Expedited	[&mellow] 開運 赤いパンツ 2枚セット レディース 綿混 ハイウエスト 綿ショーツ 温活 深履き 深め ショーツ 大き 	30815R-D-01	B0FM3JY1PK	Cancelled	0											山形県	999-2244	JP	
503-1823156-4535037		2025-11-25T23:02:37+09:00	2025-11-26T12:53:49+09:00	Shipped	Merchant	Amazon.co.jp	WebsiteOrderChannel		NextDay	[&mellow] 超極暖 裏起毛インナー 厚手 裏起毛 インナー 長袖 黒 高密度 大きいサイズ レディース 防寒インナー 温活 ストレッチ インナー 防寒 下着 裏ボア カットソー トップス 無地 M/L/2L/3L (JP, アルファベット, M, ブラック)	30718-A-01	B0FXBHCT99	Shipped	2	JPY	3180.0	289.0								千葉県	274-0805	JP	
249-2088813-3008630	249-2088813-3008630	2025-11-25T23:01:18+09:00	2025-12-02T17:11:16+09:00	Shipped	Amazon	Amazon.co.jp			Standard	[&mellow] 開運 赤いパンツ 2枚セット レディース 綿混 ハイウエスト 綿ショーツ 温活 深履き 深め ショーツ 大き 	30815R-C-01	B0FM3G5QMY	Shipped	2	JPY	2000.0	182.0								愛知県	497-0058	JP	
249-9650058-6653417		2025-11-25T22:45:30+09:00	2025-11-28T09:25:38+09:00	Shipped	Merchant	Amazon.co.jp	WebsiteOrderChannel		NextDay	[&mellow] 7枚セット シームレスショーツ レディース 深め ハイウエスト 無縫製 深履き 下着 クロッチ綿100％ シームレスパンツ シームレス 深め 吸汗速乾 通気性 食い込みにくい 大きいサイズ M L LL 3L 黒 インナー (JP, アルファベット, 2XL, ブラック・ベージュ)	30827-D-02	B0G1HB2DJG	Shipped	1	JPY	2190.0	199.0								愛知県	450-0003	JP	
503-2553439-7307066	503-2553439-7307066	2025-11-25T22:32:45+09:00	2025-11-27T18:47:44+09:00	Shipped	Amazon	Amazon.co.jp			Standard	[&mellow] 開運 赤いパンツ 2枚セット レディース 綿混 ハイウエスト 綿ショーツ 温活 深履き 深め ショーツ 大き 	30815R-B-01	B0FM3H1Y97	Shipped	1	JPY	1000.0	91.0								千葉県	262-0023	JP	
503-9574545-1294231	503-9574545-1294231	2025-11-25T21:30:56+09:00	2025-12-01T17:10:20+09:00	Shipped	Amazon	Amazon.co.jp			Expedited	[&mellow] 開運 赤いパンツ 2枚セット レディース 綿混 ハイウエスト 綿ショーツ 温活 深履き 深め ショーツ 大き 	30815R-B-01	B0FM3H1Y97	Shipped	1	JPY	1000.0	91.0								東京都	152-0032	JP	
249-8185784-7979037	249-8185784-7979037	2025-11-25T21:07:02+09:00	2025-11-26T00:27:37+09:00	Shipped	Amazon	Amazon.co.jp			Expedited	[&mellow] レディース 赤いパンツ 2枚セット 綿 ハイウエスト レース付き 大きいサイズ 運気アップ 開運 パンツ イ	30817R-C-01	B0FM3HQB4L	Shipped	1	JPY	1198.0	109.0								岐阜県	503-0837	JP	
249-8315335-5843036		2025-11-25T20:22:40+09:00	2025-11-26T12:50:24+09:00	Shipped	Merchant	Amazon.co.jp	WebsiteOrderChannel		NextDay	[&mellow] 超極暖 裏起毛インナー 厚手 裏起毛 インナー 長袖 黒 高密度 大きいサイズ レディース 防寒インナー 温活 ストレッチ インナー 防寒 下着 裏ボア カットソー トップス 無地 M/L/2L/3L (JP, アルファベット, M, ブラック)	30718-A-01	B0FXBHCT99	Shipped	2	JPY	3180.0	289.0								岡山県	701-1202	JP	
