amazon-order-id	merchant-order-id	purchase-date	last-updated-date	order-status	fulfillment-channel	sales-channel	order-channel	url	ship-service-level	product-name	sku	asin	item-status	quantity	currency	item-price	item-tax	shipping-price	shipping-tax	gift-wrap-price	gift-wrap-tax	item-promotion-discount	ship-promotion-discount	ship-city	ship-state	ship-postal-code	ship-country	promotion-ids 
249-7503946-3467856	249-7503946-3467856	2025-10-26T20:28:22+09:00	2025-10-27T11:10:01+09:00	Shipped	Amazon	Amazon.co.jp			Expedited	[&mellow] 開運 赤いパンツ 2枚セット レディース 綿混 ハイウエスト 綿ショーツ 温活 深履き 深め ショーツ 大き 	30815R-B-01	B0FM3H1Y97	Shipped	1	JPY	1000.0	91.0								埼玉県	3330849	JP	
249-4046060-2496606	249-4046060-2496606	2025-10-26T20:09:01+09:00	2025-10-27T04:57:36+09:00	Shipped	Amazon	Amazon.co.jp			Expedited	[&mellow] レディース 赤いパンツ 2枚セット 綿 ハイウエスト レース付き 大きいサイズ 運気アップ 開運 パンツ イ	30817R-B-01	B0FM3KGFQF	Shipped	1	JPY	1198.0	109.0								東京都	157-0066	JP	
503-7325494-7459029	503-7325494-7459029	2025-10-26T17:02:07+09:00	2025-10-27T04:56:58+09:00	Shipped	Amazon	Amazon.co.jp			Expedited	[&mellow] レディース 赤いパンツ 2枚セット 綿 ハイウエスト レース付き 大きいサイズ 運気アップ 開運 パンツ イ	30817R-B-01	B0FM3KGFQF	Shipped	1	JPY	1198.0	109.0								東京都	184-0012	JP	
503-3789754-0925408	503-3789754-0925408	2025-10-26T14:55:38+09:00	2025-10-27T10:46:45+09:00	Shipped	Amazon	Amazon.co.jp			Standard	[&mellow] 開運 赤いパンツ 2枚セット レディース 綿混 ハイウエスト 綿ショーツ 温活 深履き 深め ショーツ 大き 	30815R-B-01	B0FM3H1Y97	Shipped	1	JPY	1000.0	91.0	460.0	42.0						山口県	753-0213	JP	
503-9221117-3942235	503-9221117-3942235	2025-10-26T14:23:58+09:00	2025-10-26T22:54:17+09:00	Shipped	Amazon	Amazon.co.jp			Expedited	[&mellow] 温活ショーツ 5枚セット 綿ショーツ ハイウエスト レディース 深履き 深め 黒 パンツ 下着 冷え対策 イ 	30815-D-04	B0FLTPSSMG	Shipped	1	JPY	1898.0	173.0								大阪府	569-1135	JP	
249-9251670-9292656	249-9251670-9292656	2025-10-26T14:17:34+09:00	2025-10-27T14:17:40+09:00	Shipped	Amazon	Amazon.co.jp			Expedited	[&mellow] 温活ショーツ 5枚セット 綿ショーツ ハイウエスト レディース 深履き 深め 黒 パンツ 下着 冷え対策 イ 	30815-B-03	B0FLTGPM28	Shipped	1	JPY	1898.0	173.0								香川県	760-0005	JP	
503-5747795-0991804	503-5747795-0991804	2025-10-26T13:20:22+09:00	2025-10-26T23:45:23+09:00	Shipped	Amazon	Amazon.co.jp			Expedited	[&mellow] レディース 赤いパンツ 2枚セット 綿 ハイウエスト レース付き 大きいサイズ 運気アップ 開運 パンツ イ	30817R-A-01	B0FM3FT5XB	Shipped	1	JPY	1198.0	109.0								和歌山県	645-0002	JP	
503-7859173-9193408	503-7859173-9193408	2025-10-26T10:25:50+09:00	2025-10-27T13:03:26+09:00	Shipped	Amazon	Amazon.co.jp			Expedited	[&mellow] シームレスブラ 2枚セット キャミソール型 レディース ノンワイヤー 速乾 吸湿 スポーツ 快適サラリ ナ 	30904-C-03	B0FLX6CPPQ	Shipped	1	JPY	1589.0	144.0								東京都	132-0001	JP	
250-0254984-8155854	250-0254984-8155854	2025-10-26T05:09:56+09:00	2025-10-26T18:14:56+09:00	Shipped	Amazon	Amazon.co.jp			Expedited	[&mellow] 温活ショーツ 5枚セット 綿ショーツ ハイウエスト レディース 深履き 深め 黒 パンツ 下着 冷え対策 イ 	30815-C-05	B0FLTZXDQJ	Shipped	1	JPY	1898.0	173.0								東京都	160-0022	JP	
249-5362689-1665412	249-5362689-1665412	2025-10-26T01:21:24+09:00	2025-10-26T12:02:07+09:00	Shipped	Amazon	Amazon.co.jp			Expedited	[&mellow] 開運 赤いパンツ 2枚セット レディース 綿混 ハイウエスト 綿ショーツ 温活 深履き 深め ショーツ 大き 	30815R-E-01	B0FM3GZKGK	Shipped	1	JPY	1000.0	91.0								千葉県	276-0022	JP	
503-0649634-2026226		2025-10-26T00:11:15+09:00	2025-10-26T11:52:58+09:00	Shipped	Merchant	Amazon.co.jp	WebsiteOrderChannel		NextDay	[&mellow] ノンワイヤーブラセット シームレスブラ シームレスショーツ 脇高ブラ＆ショーツセット ふんわり谷間メイク 背中すっきり 快適フィット 盛れる 黒 ベージュ 透けない (モカ, 34/75)	30902-A-04	B0FLXBSJZD	Shipped	1	JPY	1590.0	145.0								福岡県	830-0112	JP	
503-0649634-2026226		2025-10-26T00:11:15+09:00	2025-10-26T11:52:58+09:00	Shipped	Merchant	Amazon.co.jp	WebsiteOrderChannel		NextDay	[&mellow] ノンワイヤーブラセット シームレスブラ シームレスショーツ 脇高ブラ＆ショーツセット ふんわり谷間メイク 背中すっきり 快適フィット 盛れる 黒 ベージュ 透けない (ミストグレー, 34/75)	30902-A-02	B0FLXCXYPJ	Shipped	1	JPY	1590.0	144.0								福岡県	830-0112	JP	
503-8260659-5684603	503-8260659-5684603	2025-10-25T23:31:17+09:00	2025-10-26T12:02:00+09:00	Shipped	Amazon	Amazon.co.jp			Expedited	[&mellow] 温活ショーツ 5枚セット 綿ショーツ ハイウエスト レディース 深履き 深め 黒 パンツ 下着 冷え対策 イ 	30815-E-02	B0FLTZ5B52	Shipped	1	JPY	1898.0	173.0								埼玉県	338-0822	JP	
250-9680639-0699021	250-9680639-0699021	2025-10-25T23:28:03+09:00	2025-10-27T05:45:36+09:00	Shipped	Amazon	Amazon.co.jp			Expedited	[&mellow] レディース 赤いパンツ 2枚セット 綿 ハイウエスト レース付き M/L/XL/2XL/3XL 大きいサイズ 運気アップ イ 	30817R-D-01	B0FM3MLC1J	Shipped	1	JPY	1198.0	109.0								愛知県	491-0078	JP	
503-5396995-2081429	503-5396995-2081429	2025-10-25T23:10:16+09:00	2025-10-27T17:48:16+09:00	Shipped	Amazon	Amazon.co.jp			Expedited	[&mellow] 温活ショーツ 5枚セット 綿ショーツ ハイウエスト レディース 深履き 深め 黒 パンツ 下着 冷え対策 イ 	30815-A-01	B0FLTM2FRR	Shipped	1	JPY	1898.0	173.0								広島県	738-0055	JP	
250-7469921-8399019	250-7469921-8399019	2025-10-25T22:40:19+09:00	2025-10-26T06:11:16+09:00	Shipped	Amazon	Amazon.co.jp			Expedited	[&mellow] 温活ショーツ 5枚セット 綿ショーツ ハイウエスト レディース 深履き 深め 黒 パンツ 下着 冷え対策 イ 	30815-C-01	B0FLTDQZVG	Shipped	1	JPY	1898.0	173.0								埼玉県	341-0003	JP	
249-8755443-7987025	249-8755443-7987025	2025-10-25T21:47:05+09:00	2025-10-26T00:09:28+09:00	Shipped	Amazon	Amazon.co.jp			Expedited	[&mellow] 開運 赤いパンツ 2枚セット レディース 綿混 ハイウエスト 綿ショーツ 温活 深履き 深め ショーツ 大き 	30815R-A-01	B0FM3JKLJ3	Shipped	1	JPY	1000.0	91.0								兵庫県	657-0023	JP	
249-8746398-6646267	249-8746398-6646267	2025-10-25T20:57:44+09:00	2025-10-26T22:45:35+09:00	Shipped	Amazon	Amazon.co.jp			Expedited	[&mellow] レディース 赤いパンツ 2枚セット 綿 ハイウエスト レース付き 大きいサイズ 運気アップ 開運 パンツ イ	30817R-C-01	B0FM3HQB4L	Shipped	2	JPY	2396.0	218.0								大阪府	572-0039	JP	
249-6975632-7883803	249-6975632-7883803	2025-10-25T20:21:19+09:00	2025-10-26T06:08:50+09:00	Shipped	Amazon	Amazon.co.jp			Expedited	[&mellow] 温活ショーツ 5枚セット 綿ショーツ ハイウエスト レディース 深履き 深め 黒 パンツ 下着 冷え対策 イ 	30815-C-04	B0FLTM6LYB	Shipped	1	JPY	1898.0	173.0								大分県	876-0803	JP	
250-7742460-6118245	250-7742460-6118245	2025-10-25T20:02:55+09:00	2025-11-01T12:49:52+09:00	Cancelled	Amazon	Amazon.co.jp			Expedited	[&mellow] 温活ショーツ 5枚セット 綿ショーツ ハイウエスト レディース 深履き 深め 黒 パンツ 下着 冷え対策 イ 	30815-A-05	B0FLT2S4P3	Cancelled	0											滋賀県	527-0091	JP	
250-0170401-5691015	250-0170401-5691015	2025-10-25T19:18:34+09:00	2025-10-26T00:51:33+09:00	Shipped	Amazon	Amazon.co.jp			Expedited	[&mellow] 開運 赤いパンツ 2枚セット レディース 綿混 ハイウエスト 綿ショーツ 温活 深履き 深め ショーツ 大き 	30815R-D-01	B0FM3JY1PK	Shipped	1	JPY	1000.0	91.0								福井県	918-8057	JP	
250-1359577-5899801	250-1359577-5899801	2025-10-25T13:47:30+09:00	2025-10-25T23:11:14+09:00	Shipped	Amazon	Amazon.co.jp			Expedited	[&mellow] レディース 赤いパンツ 2枚セット 綿 ハイウエスト レース付き 大きいサイズ 運気アップ 開運 パンツ イ	30817R-E-01	B0FM3FW7KV	Shipped	1	JPY	1198.0	109.0								滋賀県	520-3241	JP	
250-5818688-0069438	250-5818688-0069438	2025-10-25T13:41:31+09:00	2025-10-26T15:14:01+09:00	Shipped	Amazon	Amazon.co.jp			Expedited	[&mellow] 開運 赤いパンツ 2枚セット レディース 綿混 ハイウエスト 綿ショーツ 温活 深履き 深め ショーツ 大き 	30815R-E-01	B0FM3GZKGK	Shipped	2	JPY	2000.0	182.0								高知県	785-0613	JP	
250-2052111-5238202		2025-10-25T12:43:37+09:00	2025-10-25T14:44:03+09:00	Shipped	Merchant	Amazon.co.jp	WebsiteOrderChannel		NextDay	[&mellow] レディース シームレスショーツ 6枚セット, 6色 レース付き, 光沢素材, バックレースデザイン, 綿クロッチ, M/L/XL/2XL (JP, アルファベット, XL, ベーシック)	B4-LUDW-4GKR	B0FS7C3THM	Shipped	1	JPY	1598.0	145.0								埼玉県	362-0813	JP	
250-2544925-4543839	250-2544925-4543839	2025-10-25T12:25:47+09:00	2025-10-25T13:30:47+09:00	Cancelled	Amazon	Amazon.co.jp			Expedited	[&mellow] 開運 赤いパンツ 2枚セット レディース 綿混 ハイウエスト 綿ショーツ 温活 深履き 深め ショーツ 大き 	30815R-E-01	B0FM3GZKGK	Cancelled	0											高知県	785-0613	JP	
250-2544925-4543839	250-2544925-4543839	2025-10-25T12:25:47+09:00	2025-10-25T13:30:47+09:00	Cancelled	Amazon	Amazon.co.jp			Expedited	[&mellow] 開運 赤いパンツ 2枚セット レディース 綿混 ハイウエスト 綿ショーツ 温活 深履き 深め ショーツ 大き 	30815R-D-01	B0FM3JY1PK	Cancelled	0											高知県	785-0613	JP	
249-8183276-1146255	249-8183276-1146255	2025-10-25T11:13:04+09:00	2025-11-01T11:13:12+09:00	Cancelled	Amazon	Amazon.co.jp			Expedited	[&mellow] 開運 赤いパンツ 2枚セット レディース 綿混 ハイウエスト 綿ショーツ 温活 深履き 深め ショーツ 大き 	30815R-B-01	B0FM3H1Y97	Cancelled	0											広島県	734-0007	JP	
250-7535548-2648656	250-7535548-2648656	2025-10-25T08:14:31+09:00	2025-10-25T18:09:31+09:00	Shipped	Amazon	Amazon.co.jp			Expedited	[&mellow] 7枚セット シームレスショーツ レディース 深め ハイウエスト 深履き 下着 クロッチ綿100％ シームレス 	30827-B-01	B0FSZTW711	Shipped	1	JPY	1980.0	180.0								静岡県	430-0924	JP	
250-6720715-6960604		2025-10-25T05:19:02+09:00	2025-10-25T11:37:27+09:00	Shipped	Merchant	Amazon.co.jp	WebsiteOrderChannel		NextDay	[&mellow] 3枚セット シームレスショーツ レディース 深め シームレスパンツ ハイウエスト 無縫製 深履き 下着 クロッチ綿100％ パンツ シームレス 吸汗速乾 通気性 食い込みにくい 大きいサイズ M L LL 3L 黒 インナー (JP, アルファベット, L, タイプ2)	30827-3-B-02	B0FTZ57H6X	Shipped	1	JPY	1000.0	91.0								神奈川県	243-0014	JP	
503-0357837-1022210	503-0357837-1022210	2025-10-25T02:02:48+09:00	2025-10-26T17:10:17+09:00	Shipped	Amazon	Amazon.co.jp			Standard	[&mellow] レディース 赤いパンツ 2枚セット 綿 ハイウエスト レース付き 大きいサイズ 運気アップ 開運 パンツ イ	30817R-B-01	B0FM3KGFQF	Shipped	1	JPY	1198.0	109.0	115.0	10.0				115.0		鳥取県	682-0005	JP	
249-5821040-1741459	249-5821040-1741459	2025-10-25T00:42:45+09:00	2025-10-25T10:09:57+09:00	Shipped	Amazon	Amazon.co.jp			Expedited	[&mellow] 開運 赤いパンツ 2枚セット レディース 綿混 ハイウエスト 綿ショーツ 温活 深履き 深め ショーツ 大き 	30815R-C-01	B0FM3G5QMY	Shipped	1	JPY	1000.0	91.0								東京都	152-0002	JP	
250-2972871-5759007	250-2972871-5759007	2025-10-24T23:24:13+09:00	2025-10-25T16:17:40+09:00	Shipped	Amazon	Amazon.co.jp			Expedited	[&mellow] レディース 赤いパンツ 2枚セット 綿 ハイウエスト レース付き M/L/XL/2XL/3XL 大きいサイズ 運気アップ イ 	30817R-D-01	B0FM3MLC1J	Shipped	1	JPY	1198.0	109.0								岩手県	022-0003	JP	
503-4798141-5559018	503-4798141-5559018	2025-10-24T12:28:02+09:00	2025-10-27T18:13:55+09:00	Cancelled	Amazon	Amazon.co.jp			Expedited	[&mellow] 温活ショーツ 5枚セット 綿ショーツ ハイウエスト レディース 深履き 深め 黒 パンツ 下着 冷え対策 イ 	30815-E-05	B0FLTZN3KL	Cancelled	0											熊本県	861-8039	JP	
250-1794379-1761430	250-1794379-1761430	2025-10-24T11:28:42+09:00	2025-10-25T16:06:15+09:00	Shipped	Amazon	Amazon.co.jp			Standard	[&mellow] 開運 赤いパンツ 2枚セット レディース 綿混 ハイウエスト 綿ショーツ 温活 深履き 深め ショーツ 大き 	30815R-B-01	B0FM3H1Y97	Shipped	1	JPY	1000.0	91.0	153.0	14.0				153.0		新潟県	959-1244	JP	
250-0220755-2350270	250-0220755-2350270	2025-10-24T09:11:26+09:00	2025-10-25T11:45:59+09:00	Cancelled	Amazon	Amazon.co.jp			Expedited	[&mellow] 開運 赤いパンツ 2枚セット レディース 綿混 ハイウエスト 綿ショーツ 温活 深履き 深め ショーツ 大き 	30815R-E-01	B0FM3GZKGK	Cancelled	0											Chiba-ken	284-0027	JP	
249-1236214-0768649	249-1236214-0768649	2025-10-24T08:53:35+09:00	2025-10-24T17:06:17+09:00	Shipped	Amazon	Amazon.co.jp			Expedited	[&mellow] レディース 赤いパンツ 2枚セット 綿 ハイウエスト レース付き 大きいサイズ 運気アップ 開運 パンツ イ	30817R-C-01	B0FM3HQB4L	Shipped	1	JPY	1198.0	109.0								千葉県	277-0945	JP	
250-7627172-2731853	250-7627172-2731853	2025-10-24T01:30:48+09:00	2025-10-24T06:16:09+09:00	Shipped	Amazon	Amazon.co.jp			Expedited	[&mellow] 7枚セット シームレスショーツ レディース 深め ハイウエスト 深履き 下着 クロッチ綿100％ シームレス 	30827-C-01	B0FSZNDF5S	Shipped	1	JPY	1980.0	180.0								神奈川県	238-0031	JP	
503-5314365-6736639	503-5314365-6736639	2025-10-23T23:36:09+09:00	2025-10-24T23:15:25+09:00	Shipped	Amazon	Amazon.co.jp			Expedited	[&mellow] レディース 赤いパンツ 2枚セット 綿 ハイウエスト レース付き 大きいサイズ 運気アップ 開運 パンツ イ	30817R-A-01	B0FM3FT5XB	Shipped	1	JPY	1198.0	109.0								兵庫県	655-0872	JP	
249-0827824-8273402		2025-10-23T20:12:47+09:00	2025-10-24T16:26:59+09:00	Shipped	Merchant	Amazon.co.jp	WebsiteOrderChannel		NextDay	[&mellow] ノンワイヤーブラセット シームレスブラ シームレスショーツ 脇高ブラ＆ショーツセット ふんわり谷間メイク 背中すっきり 快適フィット 盛れる 黒 ベージュ 透けない (ミストグレー, 36/80)	30902-B-02	B0FLXC2QHS	Shipped	1	JPY	1590.0	145.0					250.0			東京都	166-0003	JP	PLM-2e9ad8e6-269a-438e-8d9d-ad6c2197bbec
250-3129992-9899016	250-3129992-9899016	2025-10-23T19:33:53+09:00	2025-10-23T23:54:36+09:00	Shipped	Amazon	Amazon.co.jp			Expedited	[&mellow] 開運 赤いパンツ 2枚セット レディース 綿混 ハイウエスト 綿ショーツ 温活 深履き 深め ショーツ 大き 	30815R-A-01	B0FM3JKLJ3	Shipped	1	JPY	1000.0	91.0								千葉県	270-2261	JP	
503-5303777-3199030	503-5303777-3199030	2025-10-23T18:38:58+09:00	2025-10-24T02:02:24+09:00	Shipped	Amazon	Amazon.co.jp			Expedited	[&mellow] 開運 赤いパンツ 2枚セット レディース 綿混 ハイウエスト 綿ショーツ 温活 深履き 深め ショーツ 大き 	30815R-B-01	B0FM3H1Y97	Shipped	1	JPY	1000.0	91.0								兵庫県	674-0074	JP	
250-0895021-4356611	250-0895021-4356611	2025-10-23T18:04:23+09:00	2025-10-23T22:28:42+09:00	Shipped	Amazon	Amazon.co.jp			Expedited	[&mellow] 開運 赤いパンツ 2枚セット レディース 綿混 ハイウエスト 綿ショーツ 温活 深履き 深め ショーツ 大き 	30815R-A-01	B0FM3JKLJ3	Shipped	1	JPY	1000.0	91.0								東京都	142-0064	JP	
250-3956929-2824614		2025-10-23T17:32:38+09:00	2025-10-24T12:26:12+09:00	Shipped	Merchant	Amazon.co.jp	WebsiteOrderChannel		NextDay	[&mellow] 3枚セット シームレスショーツ レディース 深め シームレスパンツ ハイウエスト 無縫製 深履き 下着 クロッチ綿100％ パンツ シームレス 吸汗速乾 通気性 食い込みにくい 大きいサイズ M L LL 3L 黒 インナー (JP, アルファベット, L, タイプ4)	30827-3-B-04	B0FTZ5F392	Shipped	1	JPY	1000.0	91.0								東京都	181-0002	JP	
249-0372491-0462264		2025-10-23T14:47:33+09:00	2025-10-30T02:19:02+09:00	Shipped	Merchant	Amazon.co.jp	WebsiteOrderChannel		NextDay	[&mellow] レディース シームレスショーツ 6枚セット 6色 レース付き 光沢素材 バックレースデザイン クロッチ綿100% 大きいサイズ セクシーショーツ M/L/XL/2XL(JP, アルファベット, M, ベーシック)	RY-XKBA-O51O	B0FS7B66H9	Shipped	1	JPY	1598.0	145.0								神奈川県	213-0001	JP	
250-3021608-9507852	250-3021608-9507852	2025-10-23T11:50:32+09:00	2025-10-23T18:41:06+09:00	Shipped	Amazon	Amazon.co.jp			Expedited	[&mellow] 開運 赤いパンツ 2枚セット レディース 綿混 ハイウエスト 綿ショーツ 温活 深履き 深め ショーツ 大き 	30815R-B-01	B0FM3H1Y97	Shipped	1	JPY	1000.0	91.0								北海道	004-0042	JP	
250-3824167-0979812	250-3824167-0979812	2025-10-23T09:02:48+09:00	2025-10-23T23:54:51+09:00	Shipped	Amazon	Amazon.co.jp			Expedited	[&mellow] 温活ショーツ 5枚セット 綿ショーツ ハイウエスト レディース 深履き 深め 黒 パンツ 下着 冷え対策 イ 	30815-E-02	B0FLTZ5B52	Shipped	1	JPY	1898.0	173.0								埼玉県	340-0835	JP	
250-0749345-2934244		2025-10-23T06:54:50+09:00	2025-10-23T09:38:42+09:00	Shipped	Merchant	Amazon.co.jp	WebsiteOrderChannel		NextDay	[&mellow] レディース シームレスショーツ 6枚セット 6色 レース付き 光沢素材 バックレースデザイン クロッチ綿100% 大きいサイズ セクシーショーツ M/L/XL/2XL (JP, アルファベット, L, ベーシック)	1I-MGPW-X4H7	B0FS7C2YFQ	Shipped	1	JPY	1598.0	145.0								大分県	877-0056	JP	
249-9224162-6172643	249-9224162-6172643	2025-10-22T22:30:30+09:00	2025-10-23T18:40:03+09:00	Shipped	Amazon	Amazon.co.jp			Standard	[&mellow] レディース 赤いパンツ 2枚セット 綿 ハイウエスト レース付き 大きいサイズ 運気アップ 開運 パンツ イ	30817R-B-01	B0FM3KGFQF	Shipped	1	JPY	1198.0	109.0								福井県	911-0844	JP	
250-6378873-3805442	250-6378873-3805442	2025-10-22T21:35:21+09:00	2025-10-23T06:18:28+09:00	Shipped	Amazon	Amazon.co.jp			Expedited	[&mellow] 開運 赤いパンツ 2枚セット レディース 綿混 ハイウエスト 綿ショーツ 温活 深履き 深め ショーツ 大き 	30815R-A-01	B0FM3JKLJ3	Shipped	2	JPY	2000.0	182.0								青森県	038-0042	JP	
250-7290114-5631040	250-7290114-5631040	2025-10-22T18:17:30+09:00	2025-10-24T01:31:20+09:00	Shipped	Amazon	Amazon.co.jp			Standard	[&mellow] 開運 赤いパンツ 2枚セット レディース 綿混 ハイウエスト 綿ショーツ 温活 深履き 深め ショーツ 大き 	30815R-A-01	B0FM3JKLJ3	Shipped	1	JPY	1000.0	91.0	153.0	14.0				153.0		埼玉県	350-0273	JP	
249-6658717-8617401	249-6658717-8617401	2025-10-22T14:39:39+09:00	2025-10-23T00:16:22+09:00	Shipped	Amazon	Amazon.co.jp			Expedited	[&mellow] 開運 赤いパンツ 2枚セット レディース 綿混 ハイウエスト 綿ショーツ 温活 深履き 深め ショーツ 大き 	30815R-E-01	B0FM3GZKGK	Shipped	1	JPY	1000.0	91.0								神奈川県	243-0406	JP	
249-6658717-8617401	249-6658717-8617401	2025-10-22T14:39:39+09:00	2025-10-23T00:16:22+09:00	Shipped	Amazon	Amazon.co.jp			Expedited	[&mellow] レディース 赤いパンツ 2枚セット 綿 ハイウエスト レース付き 大きいサイズ 運気アップ 開運 パンツ イ	30817R-E-01	B0FM3FW7KV	Shipped	2	JPY	2396.0	218.0								神奈川県	243-0406	JP	
249-2972287-0913433	249-2972287-0913433	2025-10-22T14:08:44+09:00	2025-10-22T18:00:35+09:00	Shipped	Amazon	Amazon.co.jp			Expedited	[&mellow] レディース 赤いパンツ 2枚セット 綿 ハイウエスト レース付き 大きいサイズ 運気アップ 開運 パンツ イ	30817R-A-01	B0FM3FT5XB	Shipped	1	JPY	1198.0	109.0								神奈川県	257-0031	JP	
503-8430651-0618223	503-8430651-0618223	2025-10-22T10:49:41+09:00	2025-10-23T00:15:20+09:00	Shipped	Amazon	Amazon.co.jp			Expedited	[&mellow] 開運 赤いパンツ 2枚セット レディース 綿混 ハイウエスト 綿ショーツ 温活 深履き 深め ショーツ 大き 	30815R-C-01	B0FM3G5QMY	Shipped	1	JPY	1000.0	91.0								神奈川県	252-0813	JP	
250-7605455-7675835		2025-10-22T10:49:08+09:00	2025-10-24T22:47:00+09:00	Shipped	Merchant	Amazon.co.jp	WebsiteOrderChannel		NextDay	[&mellow] レディース シームレスショーツ 6枚セット 6色 レース付き 光沢素材 バックレースデザイン クロッチ綿100% 大きいサイズ セクシーショーツ M/L/XL/2XL (JP, アルファベット, 2XL, ベーシック)	WN-89RX-EB6K	B0FS78M47V	Shipped	1	JPY	1598.0	145.0								宮城県	989-3121	JP	
250-7336578-7600621	250-7336578-7600621	2025-10-22T09:39:40+09:00	2025-10-26T12:44:22+09:00	Cancelled	Amazon	Amazon.co.jp			Standard	[&mellow] 温活ショーツ 5枚セット 綿ショーツ ハイウエスト レディース 深履き 深め 黒 パンツ 下着 冷え対策 イ 	30815-E-01	B0FLTM5CVN	Cancelled	0											大阪府	536-0021	JP	
250-9095930-6583828		2025-10-22T09:26:44+09:00	2025-10-22T10:48:52+09:00	Shipped	Merchant	Amazon.co.jp	WebsiteOrderChannel		NextDay	[&mellow] 3枚セット シームレスショーツ レディース ハイウエスト 無縫製 深履き 下着 クロッチ綿100％ パンツ シームレス 深め 吸汗速乾 通気性 食い込みにくい 大きいサイズ M L LL 3L 黒 インナー デイリー (JP, アルファベット, XL, タイプ5)	30827-3-C-05	B0FTZ4K9C5	Shipped	1	JPY	1000.0	91.0								埼玉県	356-0052	JP	
503-8700188-7009457	503-8700188-7009457	2025-10-22T08:53:50+09:00	2025-10-22T15:25:56+09:00	Shipped	Amazon	Amazon.co.jp			Expedited	[&mellow] 開運 赤いパンツ 2枚セット レディース 綿混 ハイウエスト 綿ショーツ 温活 深履き 深め ショーツ 大き 	30815R-D-01	B0FM3JY1PK	Shipped	1	JPY	1000.0	90.0	50.0	5.0				50.0		東京都	115-0051	JP	
249-6570661-8518210	249-6570661-8518210	2025-10-22T06:11:05+09:00	2025-10-22T10:36:02+09:00	Shipped	Amazon	Amazon.co.jp			Expedited	[&mellow] 開運 赤いパンツ 2枚セット レディース 綿混 ハイウエスト 綿ショーツ 温活 深履き 深め ショーツ 大き 	30815R-B-01	B0FM3H1Y97	Shipped	1	JPY	1000.0	91.0								東京都	144-0044	JP	
503-5790002-9259025	503-5790002-9259025	2025-10-21T23:48:40+09:00	2025-10-22T18:12:47+09:00	Shipped	Amazon	Amazon.co.jp			Standard	[&mellow] 開運 赤いパンツ 2枚セット レディース 綿混 ハイウエスト 綿ショーツ 温活 深履き 深め ショーツ 大き 	30815R-A-01	B0FM3JKLJ3	Shipped	1	JPY	1000.0	91.0								静岡県	427-0038	JP	
250-1762440-7035000	250-1762440-7035000	2025-10-21T22:31:56+09:00	2025-10-22T04:53:43+09:00	Shipped	Amazon	Amazon.co.jp			Expedited	[&mellow] 7枚セット シームレスショーツ レディース 深め ハイウエスト 深履き 下着 クロッチ綿100％ シームレス 	30827-D-01	B0FSZQ33B1	Shipped	1	JPY	1980.0	180.0								東京都	177-0042	JP	
249-7811475-8907811	249-7811475-8907811	2025-10-21T18:20:55+09:00	2025-10-22T06:13:12+09:00	Shipped	Amazon	Amazon.co.jp			Expedited	[&mellow] 開運 赤いパンツ 2枚セット レディース 綿混 ハイウエスト 綿ショーツ 温活 深履き 深め ショーツ 大き 	30815R-B-01	B0FM3H1Y97	Shipped	1	JPY	1000.0	91.0								東京都	116-0001	JP	
250-8438806-7272657	250-8438806-7272657	2025-10-21T16:01:38+09:00	2025-10-22T16:52:20+09:00	Shipped	Amazon	Amazon.co.jp			Expedited	[&mellow] レディース 赤いパンツ 2枚セット 綿 ハイウエスト レース付き 大きいサイズ 運気アップ 開運 パンツ イ	30817R-A-01	B0FM3FT5XB	Shipped	1	JPY	1198.0	109.0								北海道	042-0933	JP	
503-3300853-2086255	503-3300853-2086255	2025-10-21T15:51:40+09:00	2025-10-22T13:06:52+09:00	Shipped	Amazon	Amazon.co.jp			Expedited	[&mellow] 温活ショーツ 5枚セット 綿ショーツ ハイウエスト レディース 深履き 深め 黒 パンツ 下着 冷え対策 イ 	30815-A-02	B0FLSZ7NC6	Shipped	1	JPY	1898.0	173.0								北海道	098-0333	JP	
249-0071958-3038213		2025-10-21T14:51:53+09:00	2025-10-21T15:28:51+09:00	Shipped	Merchant	Amazon.co.jp	WebsiteOrderChannel		NextDay	[&mellow] レディース シームレスショーツ 6枚セット 6色 レース付き 光沢素材 バックレースデザイン クロッチ綿100% 大きいサイズ セクシーショーツ M/L/XL/2XL(JP, アルファベット, M, ベーシック)	RY-XKBA-O51O	B0FS7B66H9	Shipped	1	JPY	1598.0	145.0								静岡県	417-0001	JP	
503-6154874-3327847	503-6154874-3327847	2025-10-21T13:10:58+09:00	2025-10-21T16:31:46+09:00	Shipped	Amazon	Amazon.co.jp			Expedited	[&mellow] 温活ショーツ 5枚セット 綿ショーツ ハイウエスト レディース 深履き 深め 黒 パンツ 下着 冷え対策 イ 	30815-B-01	B0FLTFV6N2	Shipped	1	JPY	1898.0	173.0								千葉県	275-0017	JP	
250-9860590-4647865	250-9860590-4647865	2025-10-21T13:04:13+09:00	2025-12-08T02:13:47+09:00	Shipped	Amazon	Amazon.co.jp			Expedited	[&mellow] 7枚セット シームレスショーツ レディース 深め ハイウエスト 深履き 下着 クロッチ綿100％ シームレス 	30827-B-01	B0FSZTW711	Shipped	1	JPY	1890.0	172.0								香川県	761-8075	JP	
